Component,G_lavaan,S1_lavaan,S2_lavaan,S3_lavaan,nihtbx_cardsort_uncorrected,nihtbx_flanker_uncorrected,nihtbx_list_uncorrected,nihtbx_pattern_uncorrected,nihtbx_picture_uncorrected,nihtbx_picvocab_uncorrected,nihtbx_reading_uncorrected,pea_ravlt_sd_tc,pea_ravlt_ld_tc,pea_wiscv_trs,lmt_scr_num_correct
209,1.77336992242236,-0.286876779299345,1.6478883315125,0.398163796318759,2.05186836526858,1.32369106251791,0.591046044773444,1.12327924497834,2.31414200499337,0.458060527600862,0.90680965378173,0.403916318506156,1.01038662212246,0.688919098740931,1.3955781226525
210,-3.41071017624959,-2.05874247168274,0.855346309256477,-1.35266559533723,-0.547762773361015,-1.40781645543163,-1.9125168217434,-0.607796187360584,-1.61288952116857,-1.81902662487076,-3.51178721398677,-2.11820638038221,-2.6305864856821,-1.59936892761497,-2.32854182020156
211,-0.370125304158011,1.58988554706473,-1.19006014328529,-0.525404987555238,-0.109949277264116,-0.557067855550791,-1.07280621554175,-2.54957641584183,-0.889750137593354,1.44765986247808,0.746179489026896,-0.473078357475903,-0.431953532975163,-1.43457353214553,-0.23449584633378
212,2.42376354206423,1.72635431841154,-1.77453937793175,0.11910566163781,-0.542371390596356,-2.14647881534186,-0.0956533221901086,0.679657031799663,0.952762564241875,2.41699231696009,2.69608563896576,1.83180196996462,0.535009101727609,3.42927489390048,2.83098778804025
213,-1.1328358188378,-0.475104529710334,2.69331209603507,-1.72700373049212,0.967474412780293,0.371774938451387,-0.800879825280422,2.04882776970957,-1.18777318407429,-1.10783883396076,-0.980968732357358,-2.6562291302854,-1.56094018169531,-0.608882497371445,-1.16901191793746
214,-1.13624486363382,0.113997802845042,-0.920217369009468,0.961666581562536,-1.32105690708461,-1.00402764893765,-0.3847884087819,-0.403134964654434,-0.588435716622479,-0.806222812470029,-0.336574313585564,0.386929036981593,-0.20373443612584,-0.595209088722406,-0.189550753376263
215,-2.0801873062641,-0.240466275633869,-0.875490800384005,-2.28517814813992,-1.67932693758948,-0.388855952801441,-1.34483341058578,-1.05211802598914,-2.02931158386961,0.129890345885057,-1.24368704683306,-1.25115030399859,-2.70663607757776,-0.176268068696443,-0.725277168863052
216,0.909654952384697,0.183631292746714,0.930793235478426,-0.215709844852499,0.684377578944714,1.95204897078389,-0.39615020372596,0.691331823721394,0.509607790320983,-0.100471080704207,0.0187873642663298,-0.197678647322754,0.0383350964144177,0.307050551995176,2.24886812263955
217,-0.357456318338923,-0.658267363582387,0.508904097287294,1.54091162310893,0.960994609911109,-1.25405374688914,-0.0243611579003873,0.990582218546986,1.21816389378155,-0.220126740583867,-0.703978850676959,0.490219753135688,1.64439602290649,-1.64911187600283,-0.938963583743783
218,-0.467963379567083,1.83497037614966,1.56809543588004,-0.88371267379769,0.316306549819604,0.326249177162354,-0.028967743248107,1.94627052846038,-1.30912611388306,-0.850961213092795,1.42076681936113,-0.903372835215496,-0.943773528714352,-2.06964988927913,0.248067819644218
219,-1.77886472445344,-0.581437528478723,-0.0395607283800324,0.45523124162387,-0.583286210665656,-1.05417982853705,-1.86778161293767,-0.623752638406175,-0.721997272042649,-0.555763471087319,-1.21906820317099,-0.661203096819095,0.935087777029521,-0.216909227477106,-1.06741619373549
220,1.16700195138188,1.01788594855353,0.0527237683533543,1.08428277808759,0.576576966711095,0.0282265263339162,-0.0281090002141292,0.877081034587556,-0.312752039921569,-0.141371090882408,1.59587998328889,0.709062213109922,1.20993005173242,0.788300165255437,1.17507112391121
221,-0.214879698632861,-0.577977513667724,0.633047047496583,-1.49273254514636,0.624771200937325,-1.32409278865793,-0.770055593278922,0.176393310703413,-0.633589905217491,-0.91383815214996,-1.05369853671913,-2.23257387792162,-1.39006294705266,1.03234443002427,0.852976052133281
222,-2.7805230917042,0.897523394232169,-1.49273692043822,0.838482860071707,-1.83037081518691,-2.96129422570234,-2.18830413966319,-0.865495875109229,-1.60530070764047,-0.378918948709799,-0.748912778579184,-0.456699526786315,-0.645836868122285,-1.98503207551942,-2.38271629963555
223,-0.561768989932849,-0.389234215437468,0.769578149133181,0.0849531642908337,0.0865936962490021,-1.12042073869285,0.377057267688075,0.966986325036798,-0.908195218756442,-1.43745763664003,-0.887829493247488,-0.393666777924188,-0.0569372387439334,-1.60006293518082,-0.726826385902242
224,-1.45334032799246,0.600151540152859,-1.13812321079453,-2.1408923418594,-0.0369674993494238,-2.16031607880767,-0.485653466539627,-1.20453598592983,0.519242757101299,1.05257775210634,-0.373979826275411,-2.66706933765805,-1.55676175910725,-0.0900665648973377,-2.21190072077253
225,-0.639004111429859,-0.257568631537176,1.27833565702234,-1.89297992381101,-0.409688014929924,0.222124656650886,1.08970447147206,0.716017050801179,-0.247982198305536,-0.864078367926277,-0.869514385844917,-1.7090881590419,-1.62006256229593,-0.575927497603984,-0.656861446557887
226,-1.93623264519378,-0.5442182602378,1.35270422034841,0.540382807514336,-0.422973719124824,0.36263614443896,-1.84599969763333,0.883767121917606,-0.628980214214073,-1.84114658919094,-1.02881799440655,-0.735947441693096,0.0833705470058392,-1.20638867615945,-0.465026043322968
227,0.318879533996124,-0.219435578306427,1.90918760462858,0.718719549166896,0.836452849631379,1.41966733426185,-0.662183434418338,2.06574581697352,1.01615001055901,0.0872985113801365,-0.0578945645963894,0.337028908025209,0.681791512094924,-0.954021271257399,1.64895178998697
228,-1.68729542089998,-1.39882039543888,0.34802220685926,0.284469034646479,0.147403773275749,-0.449618489683801,-1.72039614247279,-0.633934339928164,0.532533363215213,-2.85717387948632,-1.95952973769713,-0.559491183465742,-0.571668628462307,-0.741504141810747,0.512717791134632
229,-2.86632119946006,-2.11538501039676,1.46659630913709,-1.08966209562433,0.169556726598209,-1.19704471913084,-2.15497473700236,1.09738845242746,-1.87858751678155,-0.75077259245345,-3.463863555137,-2.2091119083901,-1.50127808416671,-1.7021537757227,-1.6568186121501
230,-0.897956513748607,0.979658667013515,-0.673209349881099,-1.0905100672039,-0.88767810026944,0.123346944184858,-0.689370996266148,-0.952561823318022,0.611094304594075,-1.01428709293167,0.204482558962952,-1.20468670540521,-0.948019109631295,0.185860728471829,1.08122704502504
231,0.591828744022281,2.19144373325254,-0.858490285002797,-2.75034363840007,-1.14831303508792,0.941068458022107,1.33528920288053,-1.15880905632164,-2.14563676733082,1.80081117012667,2.24900724064278,-1.21693071156243,-2.23536409885489,0.200319781082099,-0.805533391504774
232,1.4804394277868,2.52334672234496,-1.3342392361635,2.10564769675825,0.105340380312371,-1.50783434741187,0.447314383717658,0.514516454668767,1.14125472537679,0.466822089080267,2.52334817033167,2.28944644224936,2.61170093907736,0.947658692784827,1.27017974411276
233,-0.603618768325407,-0.0376481722426385,0.557551527492403,-1.18094440859003,1.03975668413328,0.286149895246939,-0.208103401911263,-0.555162287354922,-0.648026007566682,-0.859154930960419,0.00911981028467342,-1.65286366302804,-1.30615404594896,-0.710188382173726,0.897322247159674
234,1.24900772347448,-0.748125612717616,1.71801832885622,0.789113846972433,2.09068819945819,1.55038729740267,1.1444418354237,1.87703804373004,1.58348678376475,0.719426317709817,0.536510648846129,1.21980211300752,1.12716437987649,0.482642757643152,0.0470771581233406
235,-1.90266037716679,0.233107961749598,0.31314227527758,-0.388312725779041,1.43190298156753,-0.417391174031874,-0.911425796916078,-1.64858514874087,-0.740985242030751,-1.17724059343544,-0.162757417051682,-1.05284040091757,-0.860606894905324,-1.10028073372265,-3.27948438946518
236,0.782418817088432,0.818682921664842,-0.335314204917329,-0.216855414309197,-0.0910650250956362,0.31692089358575,1.02785084791002,-0.0483207115583933,-0.462393664557157,0.242973738031602,0.923629637913232,0.0456938189516824,0.814800972789913,1.17947388233194,-0.960320455057782
237,2.13760275977242,0.592739805077378,0.645145225261781,0.296279745389147,1.17230873148151,2.93179935741902,2.21733675998747,0.622321294517079,1.10044058227334,1.22667108237383,1.63695992278556,1.55001187140988,0.787282303852239,-0.750920653518517,2.44457338415269
238,0.197303879293631,1.22334496720682,0.858723135076566,2.44039528096672,0.311211058758972,0.991214012967806,-0.60266942351607,0.157098590884004,0.449142624508551,-2.1174639579868,1.28436528798364,1.54219649341693,1.96268981080939,-0.496965278693583,0.0604119301299548
239,-2.30477690563969,0.916495552482193,-1.9660079847195,0.92258636514174,-2.24731129110208,-2.32355609888711,-0.897158399661774,-1.43819558781827,-0.854116965252235,-2.10357691926377,-0.552602982313509,-0.640709852546978,-0.0114234790664003,-2.11034102344145,-0.452963730877155
240,0.224335716790127,-1.32819660354064,2.13694024412544,0.416139475664777,1.5832290863919,1.67745708490501,0.417386262393614,1.47595362223176,-0.119867800609488,-0.488847115479349,-0.738138231749845,1.29662949629023,0.0829267028239944,-0.817930358554316,0.298819423171409
241,0.574359301219871,2.28021012305292,-2.02205570773145,-1.49651247906913,-0.286508021122034,0.0563354990115297,0.931061563611345,-3.03744932405325,0.173966738262097,0.698078980166799,2.12678058451722,-0.353712725766515,-0.497899742800359,1.64675758685885,1.0224202288643
242,-1.4684795977745,-0.735012193222338,1.14598028477977,0.588831817796935,0.740358854827004,0.190724903886319,-1.11799753925008,0.235467559966546,1.42792133867881,-3.18661516092425,-1.23737776403905,-0.07818378904965,-0.0635881748799258,-0.862115993111933,-1.28419019916716
243,0.922721289711341,-0.13336567949902,0.048389368512803,0.117895736184072,0.660598915066127,-0.032792738566602,0.872602452856837,0.314054599710331,0.669409279655995,1.93088474611519,0.314648229576707,-0.00929203472137485,0.35414374057547,0.731443211334628,-2.03768950223524
244,1.0655045151109,-0.622259173885066,1.63603296585849,0.62879952255361,1.7152246062144,0.484806427367296,1.38229504241867,2.27309919051744,1.34313198428994,0.396975090547122,0.270728192394961,0.74287435546703,0.853803459807504,0.0579784938184056,0.885991185734195
245,-2.8727964667187,0.0278042442588449,0.337042677112918,-0.552656710480126,-1.8155435567684,-0.649732401011515,-1.9188296649266,0.470321658206101,-1.44076796790899,-2.77971257755491,-1.68046660830751,-2.33629971974777,-1.57250587631225,-2.4271519264821,-1.59021732283085
246,-1.97325384686604,-2.03698719439171,-0.782525172538299,-0.149533294536518,-1.48408840048071,-0.347801650243364,-1.41603227300496,-1.44412699602725,-0.937217590363038,-2.23056303094434,-2.83979824135129,-0.745356503840354,-1.57400128639772,-0.796399202379121,-0.934440880881601
247,2.96780098899565,3.35199674624545,0.466815664765943,-0.185633587824429,1.22542514507516,1.8346296470105,0.717841047672021,1.2395239773655,0.650758362052474,3.13830840870486,4.5791435596915,1.97525242953468,-0.227143732509397,1.67424885762472,0.720853090231987
248,2.25279399589908,0.676036547789754,-0.803580751448888,2.12114231831681,0.269011690680018,0.763590759992637,1.93578315148115,-0.52546470183157,1.90703739139268,0.166605290294663,1.51074639955387,1.98520605739776,3.13670470911046,1.04068956942808,1.6794112951792
249,1.02235942770408,-1.06530004082492,-0.234251351521995,0.785147748140854,-0.103568145614184,-0.00423315027829662,2.06312768740334,1.3493138369353,1.58535220422182,0.129873994033758,-0.277252562193791,0.380328484458005,1.09304842239796,0.721188517544986,-0.368984245903365
250,0.322831688556775,-0.273597939506136,0.915096508459906,-0.106655930492041,0.590614226081075,-0.495272627918656,0.901989951170119,1.22812130822843,-0.267255456240419,0.982766024896643,-0.335454042544831,0.481110322648395,-0.155387223390027,-0.45639017433892,-1.62845743396042
